,epochs,t_loss,t_acc,t_iou,v_loss,v_acc,v_iou
311,311,0.02288468231434903,0.9904426336288452,0.8276876211166382,0.08206497132778168,0.9771491289138794,0.685882568359375
312,312,0.023498249858186264,0.9901646375656128,0.8329925537109375,0.08521062135696411,0.977451741695404,0.6832215785980225
313,313,0.02435713831581756,0.9897862076759338,0.8267715573310852,0.08139250427484512,0.9777354598045349,0.685889720916748
314,314,0.025356784358010396,0.9893905520439148,0.8168050050735474,0.08481086045503616,0.9768711924552917,0.6827582716941833
315,315,0.02434777459778231,0.9898217916488647,0.8123582601547241,0.08117666840553284,0.9775927066802979,0.6741064786911011
316,316,0.02412472182471995,0.9898800849914551,0.8198747038841248,0.09123767167329788,0.9764187335968018,0.6699082851409912
317,317,0.024705834345264195,0.9896708726882935,0.8210612535476685,0.07682202756404877,0.9775466918945312,0.6848496198654175
318,318,0.025633717533566643,0.9892252683639526,0.8214908838272095,0.07931365072727203,0.9764087200164795,0.6735053658485413
319,319,0.02441827307017938,0.9897592067718506,0.8106405138969421,0.08123452961444855,0.9772014021873474,0.681620180606842
320,320,0.024364640995500873,0.9897773861885071,0.8094542622566223,0.08770345151424408,0.9762954711914062,0.6741988658905029
321,321,0.024967509155734053,0.9895147681236267,0.8147066831588745,0.07807265222072601,0.9779548048973083,0.6899021863937378
322,322,0.023921234178237098,0.9899774193763733,0.8224495053291321,0.0787336602807045,0.9764875769615173,0.6525362133979797
323,323,0.02409899092938362,0.9898738265037537,0.8198614716529846,0.08634623885154724,0.9768415689468384,0.6694730520248413
324,324,0.024349678956777775,0.9898099899291992,0.8193647265434265,0.0809173583984375,0.9772017598152161,0.6673882007598877
325,325,0.025175492531593006,0.9894437789916992,0.8210994005203247,0.08239205181598663,0.9779365062713623,0.6813116073608398
326,326,0.02401687935815015,0.9899333119392395,0.8108265399932861,0.0877576395869255,0.9774636626243591,0.6808742880821228
327,327,0.02484633677969237,0.9895870685577393,0.8273432850837708,0.09478076547384262,0.975771427154541,0.67508465051651
328,328,0.024321963191934443,0.9898149371147156,0.8237375020980835,0.08480963110923767,0.9771355986595154,0.6825063228607178
329,329,0.02445699718022099,0.9897369146347046,0.8236167430877686,0.08177164942026138,0.9754483699798584,0.6540513038635254
330,330,0.024490637139479077,0.9897306561470032,0.8140252232551575,0.0776180550456047,0.9775286912918091,0.686249852180481
331,331,0.024481780808097636,0.9897406101226807,0.8230947256088257,0.08338747918605804,0.9774911403656006,0.6891481280326843
332,332,0.02420952772873674,0.9898329377174377,0.8339521884918213,0.09609758108854294,0.9748890399932861,0.6813650727272034
333,333,0.02367387766842582,0.990074634552002,0.8330164551734924,0.08417490869760513,0.9776241779327393,0.6793299317359924
334,334,0.023511549164770537,0.9901634454727173,0.8370513319969177,0.0847574919462204,0.9772140383720398,0.678026556968689
335,335,0.02404006765172175,0.9899006485939026,0.8214938044548035,0.0818561241030693,0.9778460264205933,0.6907024383544922
336,336,0.022911974005800844,0.9904098510742188,0.8363347053527832,0.08906374126672745,0.9770389795303345,0.6841617822647095
337,337,0.02248743279837165,0.9905790686607361,0.8262209892272949,0.08491236716508865,0.977703332901001,0.6912378668785095
338,338,0.023378314395288795,0.990202009677887,0.8189488649368286,0.08263605087995529,0.9765493273735046,0.6906181573867798
